,time,x,y,z
2127,0.53175,106.892485,-20.532673,10.787315
2128,0.532,101.008495,-11.706688,0.980665
2129,0.53225,96.10517,-4.842033,0.0
2130,0.5325,84.33719,-1.900038,0.0
2131,0.53275,77.472535,-3.8613679999999997,-1.9613300000000002
2132,0.533,73.549875,-4.842033,-4.903325
2133,0.53325,60.80123,-1.900038,-5.88399
2134,0.5335,57.859235,-4.842033,-3.92266
2135,0.53375,54.91724,-0.919373,-0.980665
2136,0.534,44.129925,-4.842033,2.941995
2137,0.53425,43.14926,-14.648683,6.864655
2138,0.5345,29.41995,-5.822698,10.787315
2139,0.53475,21.57463,-13.668018,5.88399
2140,0.535,16.671305,3.003286,2.941995
2141,0.53525,2.941995,4.9646159999999995,0.980665
2142,0.5355,-2.941995,4.9646159999999995,-4.903325
2143,0.53575,-9.80665,7.906611,-4.903325
2144,0.536,-11.76798,0.061291,-2.941995
2145,0.53625,-21.57463,9.867941,1.9613300000000002
2146,0.5365,-29.41995,-5.822698,4.903325
2147,0.53675,-32.361945,-4.842033,7.84532
2148,0.537,-35.30394,4.9646159999999995,4.903325
2149,0.53725,-46.091255,3.003286,0.980665
2150,0.5375,-46.091255,19.674591,-5.88399
2151,0.53775,-69.627215,7.906611,-5.88399
2152,0.538,-70.60788,1.041956,-10.787315
2153,0.53825,-80.41453,10.848606,-3.92266
2154,0.5385,-82.37586,8.887276,-1.9613300000000002
2155,0.53875,-73.549875,11.829271,2.941995
2156,0.539,-82.37586,7.906611,7.84532
2157,0.53925,-87.279185,3.9839510000000002,2.941995
2158,0.5395,-93.163175,8.887276,0.980665
2159,0.53975,-96.10517,5.945281,-6.864655
2160,0.54,-100.02783,20.655256,-6.864655
2161,0.54025,-109.83448,16.732596,-14.709975
2162,0.5405,-111.79581,13.790601,-7.84532
2163,0.54075,-111.79581,11.829271,-1.9613300000000002
2164,0.541,-110.815145,3.003286,0.0
2165,0.54125,-104.931155,12.809936,8.825985
2166,0.5415,-110.815145,1.041956,5.88399
2167,0.54175,-113.75714,0.061291,14.709975
2168,0.542,-117.6798,10.848606,4.903325
2169,0.54225,-112.776475,8.887276,0.980665
2170,0.5425,-115.71847,20.655256,-0.980665
2171,0.54275,-122.583125,14.771266,-5.88399
2172,0.543,-103.95049,11.829271,-4.903325
2173,0.54325,-113.75714,15.751931,-8.825985
2174,0.5435,-105.91182,9.867941,-11.76798
2175,0.54375,-103.95049,16.732596,-2.941995
2176,0.544,-108.853815,7.906611,-1.9613300000000002
2177,0.54425,-101.008495,3.9839510000000002,-0.980665
2178,0.5445,-104.931155,10.848606,0.980665
2179,0.54475,-96.10517,3.9839510000000002,4.903325
2180,0.545,-90.22118,15.751931,10.787315
2181,0.54525,-88.25985,6.925946,6.864655
2182,0.5455,-79.433865,6.925946,8.825985
2183,0.54575,-71.588545,14.771266,3.92266
2184,0.546,-66.68522,10.848606,-3.92266
2185,0.54625,-55.897905,10.848606,0.0
2186,0.5465,-60.80123,6.925946,-3.92266
2187,0.54675,-50.013915,-2.880703,-5.88399
2188,0.547,-48.052585,6.925946,-8.825985
2189,0.54725,-41.18793,-0.919373,-4.903325
2190,0.5475,-34.323275,8.887276,-3.92266
2191,0.54775,-31.38128,-2.880703,-2.941995
2192,0.548,-25.49729,-9.745358,5.88399
2193,0.54825,-19.6133,3.003286,-0.980665
2194,0.5485,-4.903325,3.9839510000000002,-1.9613300000000002
2195,0.54875,4.903325,12.809936,-6.864655
2196,0.549,4.903325,2.022621,-7.84532
2197,0.54925,18.632635,-7.784028,-0.980665
2198,0.5495,19.6133,-4.842033,1.9613300000000002
2199,0.54975,26.477955,-11.706688,3.92266
2200,0.55,36.284605,-1.900038,8.825985
2201,0.55025,39.2266,-1.900038,2.941995
2202,0.5505,47.07192,-0.919373,2.941995
2203,0.55075,57.859235,-0.919373,2.941995
2204,0.551,60.80123,-6.803363,-2.941995
2205,0.55125,63.743225,-5.822698,-0.980665
2206,0.5515,61.781895,-8.764693,-5.88399
2207,0.55175,73.549875,-17.590678,-8.825985
2208,0.552,77.472535,-6.803363,-5.88399
2209,0.55225,77.472535,-5.822698,-2.941995
2210,0.5525,81.395195,-8.764693,0.0
2211,0.55275,81.395195,-2.880703,0.980665
2212,0.553,93.163175,-8.764693,5.88399
2213,0.55325,89.240515,-6.803363,2.941995
2214,0.5535,107.87315,-8.764693,4.903325
2215,0.55375,103.95049,-3.8613679999999997,4.903325
2216,0.554,102.969825,-10.726023,1.9613300000000002
2217,0.55425,104.931155,-14.648683,4.903325
2218,0.5545,100.02783,-12.687353,2.941995
2219,0.55475,104.931155,-15.629348,0.0
2220,0.555,106.892485,-2.880703,-1.9613300000000002
2221,0.55525,104.931155,-5.822698,0.980665
2222,0.5555,102.969825,-12.687353,0.0
2223,0.55575,100.02783,-7.784028,2.941995
2224,0.556,104.931155,-11.706688,5.88399
2225,0.55625,101.98916,-4.842033,4.903325
2226,0.5565,105.91182,-11.706688,4.903325
2227,0.55675,101.98916,-11.706688,2.941995
2228,0.557,97.085835,-6.803363,2.941995
2229,0.55725,94.14384,-9.745358,2.941995
2230,0.5575,94.14384,-4.842033,7.84532
2231,0.55775,85.317855,-8.764693,2.941995
2232,0.558,80.41453,-17.590678,2.941995
2233,0.55825,75.511205,-5.822698,-2.941995
2234,0.5585,77.472535,-1.900038,-3.92266
2235,0.55875,69.627215,7.906611,0.0
2236,0.559,65.704555,0.061291,2.941995
2237,0.55925,55.897905,-16.610013,1.9613300000000002
2238,0.5595,45.11059,-9.745358,0.980665
2239,0.55975,49.03325,-12.687353,-1.9613300000000002
2240,0.56,44.129925,1.041956,3.92266
2241,0.56025,30.400615,-0.919373,1.9613300000000002
2242,0.5605,24.516625,-8.764693,4.903325
2243,0.56075,14.709975,2.022621,7.84532
2244,0.561,19.6133,-0.919373,5.88399
2245,0.56125,13.72931,3.9839510000000002,1.9613300000000002
2246,0.5615,9.80665,-0.919373,-1.9613300000000002
2247,0.56175,3.92266,-4.842033,-4.903325
2248,0.562,-7.84532,2.022621,-4.903325
2249,0.56225,-11.76798,2.022621,-0.980665
2250,0.5625,-18.632635,6.925946,-1.9613300000000002
2251,0.56275,-24.516625,3.9839510000000002,-1.9613300000000002
2252,0.563,-27.45862,-0.919373,4.903325
2253,0.56325,-38.245935,0.061291,6.864655
2254,0.5635,-42.168595,-1.900038,12.748645
2255,0.56375,-42.168595,9.867941,5.88399
2256,0.564,-49.03325,3.003286,3.92266
2257,0.56425,-51.975245,-4.842033,-0.980665
2258,0.5645,-66.68522,4.9646159999999995,-8.825985
2259,0.56475,-65.704555,3.003286,-10.787315
2260,0.565,-68.64655,16.732596,-7.84532
2261,0.56525,-80.41453,10.848606,-7.84532
2262,0.5655,-77.472535,7.906611,1.9613300000000002
2263,0.56575,-81.395195,14.771266,4.903325
2264,0.566,-77.472535,3.003286,1.9613300000000002
2265,0.56625,-73.549875,6.925946,8.825985
2266,0.5665,-89.240515,0.061291,10.787315
2267,0.56675,-86.29852,0.061291,11.76798
2268,0.567,-93.163175,7.906611,7.84532
2269,0.56725,-90.22118,12.809936,2.941995
2270,0.5675,-86.29852,24.577916,-2.941995
2271,0.56775,-97.085835,14.771266,-15.69064
2272,0.568,-93.163175,11.829271,-22.555295
2273,0.56825,-99.047165,5.945281,-26.477955
2274,0.5685,-105.91182,4.9646159999999995,-21.57463
2275,0.56875,-99.047165,16.732596,-12.748645
2276,0.569,-101.008495,15.751931,0.0
2277,0.56925,-89.240515,7.906611,17.65197
2278,0.5695,-89.240515,10.848606,27.45862
2279,0.56975,-78.4532,3.9839510000000002,26.477955
2280,0.57,-73.549875,8.887276,18.632635
2281,0.57025,-75.511205,4.9646159999999995,-0.980665
2282,0.5705,-67.665885,6.925946,-14.709975
2283,0.57075,-83.356525,8.887276,-19.6133
2284,0.571,-80.41453,3.9839510000000002,-23.53596
2285,0.57125,-82.37586,12.809936,-16.671305
2286,0.5715,-79.433865,11.829271,-8.825985
2287,0.57175,-62.76256,13.790601,-3.92266
2288,0.572,-63.743225,11.829271,0.0
2289,0.57225,-49.03325,3.003286,4.903325
2290,0.5725,-40.207265,2.022621,8.825985
2291,0.57275,-47.07192,-13.668018,11.76798
2292,0.573,-45.11059,-11.706688,15.69064
2293,0.57325,-45.11059,0.061291,3.92266
2294,0.5735,-30.400615,6.925946,-3.92266
2295,0.57375,-17.65197,25.558581,-12.748645
2296,0.574,-15.69064,19.674591,-14.709975
2297,0.57425,-15.69064,3.003286,-10.787315
2298,0.5745,-12.748645,5.945281,-6.864655
2299,0.57475,-8.825985,-15.629348,-1.9613300000000002
2300,0.575,4.903325,-10.726023,10.787315
2301,0.57525,3.92266,-4.842033,9.80665
2302,0.5755,13.72931,-1.900038,8.825985
2303,0.57575,14.709975,7.906611,7.84532
2304,0.576,23.53596,6.925946,-0.980665
2305,0.57625,31.38128,11.829271,0.0
2306,0.5765,33.34261,-0.919373,-1.9613300000000002
2307,0.57675,43.14926,-11.706688,-8.825985
2308,0.577,41.18793,-3.8613679999999997,-1.9613300000000002
2309,0.57725,45.11059,-10.726023,1.9613300000000002
2310,0.5775,48.052585,-3.8613679999999997,-3.92266
2311,0.57775,56.87857,-4.842033,3.92266
2312,0.578,68.64655,-13.668018,6.864655
2313,0.57825,65.704555,-6.803363,6.864655
2314,0.5785,68.64655,-7.784028,9.80665
2315,0.57875,76.49187,0.061291,5.88399
2316,0.579,78.4532,-6.803363,-2.941995
2317,0.57925,85.317855,-6.803363,-1.9613300000000002
2318,0.5795,80.41453,-3.8613679999999997,-11.76798
2319,0.57975,80.41453,-11.706688,-15.69064
2320,0.58,78.4532,-1.900038,-6.864655
2321,0.58025,78.4532,-6.803363,-3.92266
2322,0.5805,-2.880703,21.57463,10.787315
2323,0.58075,3.9839510000000002,-0.980665,-10.787315
2324,0.581,0.061291,-15.69064,-0.980665
2325,0.58125,3.003286,-18.632635,-24.516625
2326,0.5815,7.906611,-13.72931,-24.516625
2327,0.58175,7.906611,-1.9613300000000002,-37.26527
2328,0.582,18.693926,-20.593965,-34.323275
2329,0.58225,9.867941,-7.84532,-39.2266
2330,0.5825,4.9646159999999995,-8.825985,-57.859235
2331,0.58275,14.771266,10.787315,-55.897905
2332,0.583,-3.8613679999999997,25.49729,-67.665885
2333,0.58325,14.771266,9.80665,-69.627215
2334,0.5835,7.906611,14.709975,-77.472535
2335,0.58375,13.790601,-11.76798,-88.25985
2336,0.584,18.693926,-23.53596,-98.0665
2337,0.58425,33.403901,-43.14926,-105.91182
2338,0.5845,13.790601,-20.593965,-123.56379
2339,0.58475,9.867941,-23.53596,-123.56379
2340,0.585,9.867941,-9.80665,-139.25443
2341,0.58525,-17.590678,33.34261,-160.82906
2342,0.5855,6.925946,18.632635,-114.737805
2343,0.58575,34.384566,101.008495,-194.17167
2344,0.586,-13.668018,42.168595,-76.49187
2345,0.58625,87.340476,80.41453,-189.268345
2346,0.5865,-39.165308,11.76798,-113.75714
2347,0.58675,93.224466,-23.53596,-153.964405
2348,0.587,8.887276,-13.72931,-209.86231
2349,0.58725,0.061291,-51.975245,-152.003075
2350,0.5875,51.055871,-1.9613300000000002,-169.655045
2351,0.58775,-0.919373,-2.941995,-187.307015
2352,0.588,26.539246,-25.49729,-93.163175
2353,0.58825,36.345896,19.6133,-191.229675
2354,0.5885,35.365231,-31.38128,-79.433865
2355,0.58875,8.887276,-14.709975,-158.86773
2356,0.589,26.539246,-21.57463,-83.356525
2357,0.58925,9.867941,2.941995,-124.544455
2358,0.5895,-10.726023,17.65197,-133.37044
2359,0.58975,-26.416663,39.2266,-39.2266
2360,0.59,20.655256,16.671305,-107.87315
2361,0.59025,-9.745358,30.400615,-5.88399
2362,0.5905,8.887276,1.9613300000000002,-60.80123
2363,0.59075,28.500576,-3.92266,-26.477955
2364,0.591,-18.571343,-13.72931,-40.207265
2365,0.59125,25.558581,-40.207265,-8.825985
2366,0.5915,4.9646159999999995,6.864655,-7.84532
2367,0.59175,-8.764693,-22.555295,-7.84532
2368,0.592,4.9646159999999995,35.30394,39.2266
2369,0.59225,14.771266,25.49729,9.80665
2370,0.5925,-42.107303,34.323275,29.41995
2371,0.59275,-14.648683,25.49729,40.207265
2372,0.593,-6.803363,17.65197,12.748645
2373,0.59325,-25.435998,-7.84532,31.38128
2374,0.5935,3.003286,-3.92266,42.168595
2375,0.59375,10.848606,2.941995,21.57463
2376,0.594,0.061291,-15.69064,60.80123
2377,0.59425,-26.416663,12.748645,41.18793
2378,0.5945,-5.822698,-39.2266,80.41453
2379,0.59475,-41.126638,-40.207265,37.26527
2380,0.595,-39.165308,-65.704555,55.897905
2381,0.59525,1.041956,-72.56921,83.356525
2382,0.5955,1.041956,-54.91724,33.34261
2383,0.59575,4.9646159999999995,-17.65197,120.621795
2384,0.596,20.655256,24.516625,99.047165
2385,0.59625,-12.687353,30.400615,162.79039
2386,0.5965,-33.281318,36.284605,180.44236
2387,0.59675,-21.513338,9.80665,184.36502
2388,0.597,-27.397328,3.92266,142.196425
2389,0.59725,-29.358658,-4.903325,132.389775
2390,0.5975,-32.300653,5.88399,135.33177
2391,0.59775,5.945281,-9.80665,152.003075
2392,0.598,-12.687353,0.980665,164.75172
2393,0.59825,17.713261,-7.84532,184.36502
2394,0.5985,13.790601,-23.53596,171.616375
2395,0.59875,-6.803363,-27.45862,171.616375
2396,0.599,4.9646159999999995,-8.825985,159.848395
2397,0.59925,-33.281318,-22.555295,122.583125
2398,0.5995,-37.203978,12.748645,144.157755
2399,0.59975,-27.397328,50.99458,120.621795
2400,0.6,-18.571343,24.516625,132.389775
2401,0.60025,-13.668018,58.8399,130.428445
2402,0.6005,10.848606,10.787315,133.37044
2403,0.60075,32.423236,-0.980665,112.776475
2404,0.601,16.732596,-34.323275,100.02783
2405,0.60125,6.925946,-38.245935,110.815145
2406,0.6015,-20.532673,-17.65197,73.549875
2407,0.60175,-20.532673,-15.69064,83.356525
2408,0.602,20.655256,24.516625,81.395195
2409,0.60225,-5.822698,21.57463,83.356525
2410,0.6025,18.693926,21.57463,98.0665
2411,0.60275,24.577916,0.0,78.4532
2412,0.603,9.867941,-11.76798,66.68522
2413,0.60325,10.848606,-33.34261,50.99458
2414,0.6035,-1.900038,-29.41995,22.555295
2415,0.60375,-27.397328,-9.80665,19.6133
2416,0.604,-33.281318,2.941995,12.748645
2417,0.60425,-30.339323,24.516625,43.14926
2418,0.6045,-19.552008,33.34261,22.555295
2419,0.60475,-0.919373,29.41995,22.555295
2420,0.605,19.674591,15.69064,14.709975
2421,0.60525,27.519911,9.80665,10.787315
2422,0.6055,30.461906,-13.72931,22.555295
2423,0.60575,7.906611,17.65197,-17.65197
2424,0.606,-8.764693,27.45862,-36.284605
2425,0.60625,-24.455333,29.41995,-46.091255
2426,0.6065,-16.610013,37.26527,-37.26527
2427,0.60675,-0.919373,12.748645,-45.11059
2428,0.607,18.693926,-4.903325,-65.704555
2429,0.60725,28.500576,-29.41995,-91.201845
2430,0.6075,36.345896,-62.76256,-94.14384
2431,0.60775,21.635921,-67.665885,-121.60246
2432,0.608,12.809936,-43.14926,-122.583125
2433,0.60825,-7.784028,4.903325,-132.389775
2434,0.6085,-8.764693,16.671305,-115.71847
2435,0.60875,2.022621,48.052585,-102.969825
2436,0.609,8.887276,57.859235,-118.660465
2437,0.60925,32.423236,49.03325,-102.969825
2438,0.6095,26.539246,23.53596,-114.737805
2439,0.60975,38.307226,-13.72931,-121.60246
2440,0.61,20.655256,-18.632635,-128.467115
2441,0.61025,24.577916,-21.57463,-155.925735
2442,0.6105,9.867941,-11.76798,-122.583125
2443,0.61075,30.461906,-10.787315,-143.17709
2444,0.611,9.867941,-2.941995,-129.44778
2445,0.61125,15.751931,-1.9613300000000002,-155.925735
2446,0.6115,20.655256,0.980665,-146.119085
2447,0.61175,25.558581,-3.92266,-137.2931
2448,0.612,17.713261,-4.903325,-148.080415
2449,0.61225,13.790601,-0.980665,-153.964405
2450,0.6125,10.848606,-3.92266,-157.887065
2451,0.61275,27.519911,-0.980665,-142.196425
2452,0.613,4.9646159999999995,-19.6133,-129.44778
2453,0.61325,17.713261,-12.748645,-139.25443
2454,0.6135,13.790601,5.88399,-146.119085
2455,0.61375,-3.8613679999999997,-1.9613300000000002,-139.25443
2456,0.614,6.925946,2.941995,-121.60246
2457,0.61425,2.022621,3.92266,-131.40911
2458,0.6145,15.751931,8.825985,-111.79581
2459,0.61475,8.887276,9.80665,-104.931155
2460,0.615,-12.687353,-28.439285,-106.892485
2461,0.61525,10.848606,-35.30394,-104.931155
2462,0.6155,1.041956,-34.323275,-92.18251
2463,0.61575,11.829271,-37.26527,-75.511205
2464,0.616,11.829271,-32.361945,-70.60788
2465,0.61625,13.790601,-10.787315,-53.936575
2466,0.6165,12.809936,33.34261,-34.323275
2467,0.61675,-2.880703,54.91724,-8.825985
2468,0.617,-5.822698,67.665885,2.941995
2469,0.61725,-8.764693,84.33719,26.477955
2470,0.6175,-14.648683,58.8399,6.864655
2471,0.61775,-4.842033,29.41995,33.34261
2472,0.618,-16.610013,11.76798,9.80665
2473,0.61825,-14.648683,-20.593965,1.9613300000000002
2474,0.6185,-7.784028,-12.748645,14.709975
2475,0.61875,0.061291,-23.53596,40.207265
2476,0.619,-3.8613679999999997,-15.69064,36.284605
2477,0.61925,-25.435998,1.9613300000000002,60.80123
2478,0.6195,12.809936,17.65197,74.53054
2479,0.61975,-30.339323,19.6133,100.02783
2480,0.62,-12.687353,10.787315,109.83448
2481,0.62025,-27.397328,21.57463,95.124505
2482,0.6205,-21.513338,-0.980665,107.87315
2483,0.62075,-0.919373,6.864655,142.196425
2484,0.621,-18.571343,-2.941995,132.389775
2485,0.62125,-21.513338,0.0,150.041745
2486,0.6215,8.887276,-5.88399,170.63571
2487,0.62175,-18.571343,9.80665,163.771055
2488,0.622,-32.300653,13.72931,197.113665
2489,0.62225,-32.300653,45.11059,175.539035
2490,0.6225,-51.913953,53.936575,195.152335
2491,0.62275,-59.759273,49.03325,208.881645
2492,0.623,-32.300653,24.516625,193.191005
2493,0.62325,-20.532673,-17.65197,213.78497
2494,0.6235,-14.648683,-39.2266,183.384355
2495,0.62375,15.751931,-87.279185,221.63029
2496,0.624,19.674591,-55.897905,194.17167
2497,0.62425,-29.358658,-64.72389,187.307015
2498,0.6245,8.887276,-28.439285,233.39827
2499,0.62475,-4.842033,4.903325,204.958985
2500,0.625,-46.029963,15.69064,236.340265
2501,0.62525,-27.397328,33.34261,215.7463
2502,0.6255,-34.261983,40.207265,191.229675
2503,0.62575,-37.203978,43.14926,175.539035
2504,0.626,-22.494003,7.84532,177.500365
2505,0.62625,6.925946,-24.516625,165.732385
2506,0.6265,-15.629348,-49.03325,140.235095
2507,0.62675,11.829271,-57.859235,152.98374
2508,0.627,3.003286,-66.68522,109.83448
2509,0.62725,-21.513338,-63.743225,117.6798
2510,0.6275,-13.668018,-20.593965,112.776475
2511,0.62775,-6.803363,-22.555295,96.10517
2512,0.628,-2.880703,-12.748645,110.815145
2513,0.62825,-0.919373,-9.80665,78.4532
2514,0.6285,20.655256,-4.903325,92.18251
2515,0.62875,11.829271,-16.671305,34.323275
2516,0.629,4.9646159999999995,-0.980665,53.936575
2517,0.62925,-3.8613679999999997,2.941995,30.400615
2518,0.6295,-2.880703,-1.9613300000000002,-6.864655
2519,0.62975,-18.571343,24.516625,35.30394
2520,0.63,3.9839510000000002,2.941995,-27.45862
2521,0.63025,-7.784028,13.72931,-26.477955
2522,0.6305,1.041956,17.65197,-54.91724
2523,0.63075,26.539246,7.84532,-68.64655
2524,0.631,3.003286,12.748645,-90.22118
2525,0.63125,3.003286,-4.903325,-103.95049
2526,0.6315,12.809936,11.76798,-118.660465
2527,0.63175,15.751931,-17.65197,-143.17709
2528,0.632,9.867941,-1.9613300000000002,-145.13842
2529,0.63225,16.732596,-9.80665,-173.577705
2530,0.6325,16.732596,-15.69064,-176.5197
2531,0.63275,8.887276,3.92266,-189.268345
2532,0.633,5.945281,3.92266,-184.36502
2533,0.63325,15.751931,-3.92266,-207.90098
2534,0.6335,11.829271,10.787315,-208.881645
2535,0.63375,11.829271,18.632635,-211.82364
2536,0.634,23.597251,21.57463,-230.456275
2537,0.63425,5.945281,46.091255,-216.726965
2538,0.6345,17.713261,53.936575,-242.224255
2539,0.63475,0.061291,62.76256,-228.494945
2540,0.635,12.809936,35.30394,-239.28226
2541,0.63525,27.519911,11.76798,-225.55295
2542,0.6355,17.713261,-12.748645,-259.876225
2543,0.63575,12.809936,-57.859235,-240.262925
2544,0.636,36.345896,-39.2266,-280.47019
2545,0.63625,40.268556,-72.56921,-252.030905
2546,0.6365,26.539246,-38.245935,-242.224255
2547,0.63675,52.036536,-13.72931,-247.12758
2548,0.637,18.693926,18.632635,-234.378935
2549,0.63725,9.867941,38.245935,-221.63029
2550,0.6375,12.809936,50.99458,-208.881645
2551,0.63775,-7.784028,45.11059,-224.572285
2552,0.638,-7.784028,38.245935,-215.7463
2553,0.63825,3.9839510000000002,43.14926,-218.688295
2554,0.6385,-2.880703,5.88399,-204.958985
2555,0.63875,10.848606,-9.80665,-191.229675
2556,0.639,22.616586,-7.84532,-185.345685
2557,0.63925,28.500576,-27.45862,-170.63571
2558,0.6395,30.461906,-21.57463,-156.9064
2559,0.63975,5.945281,-0.980665,-154.94507
2560,0.64,2.022621,5.88399,-125.52512
2561,0.64025,0.061291,30.400615,-125.52512
2562,0.6405,7.906611,6.864655,-91.201845
2563,0.64075,0.061291,-4.903325,-88.25985
2564,0.641,6.925946,3.92266,-73.549875
2565,0.64125,3.003286,-10.787315,-74.53054
2566,0.6415,9.867941,-19.6133,-41.18793
2567,0.64175,-8.764693,-10.787315,-24.516625
2568,0.642,-0.919373,-17.65197,-20.593965
2569,0.64225,3.003286,-2.941995,2.941995
2570,0.6425,-8.764693,11.76798,26.477955
2571,0.64275,-14.648683,25.49729,37.26527
2572,0.643,-17.590678,42.168595,34.323275
2573,0.64325,-13.668018,38.245935,62.76256
2574,0.6435,-4.842033,2.941995,88.25985
2575,0.64375,-9.745358,-48.052585,96.10517
2576,0.644,-7.784028,-71.588545,85.317855
2577,0.64425,-12.687353,-83.356525,84.33719
2578,0.6445,-6.803363,-64.72389,103.95049
2579,0.64475,-21.513338,-43.14926,134.351105
2580,0.645,-35.242648,-8.825985,160.82906
2581,0.64525,-6.803363,32.361945,194.17167
2582,0.6455,-33.281318,51.975245,218.688295
2583,0.64575,-30.339323,45.11059,210.842975
2584,0.646,-30.339323,42.168595,232.417605
2585,0.64625,5.945281,14.709975,221.63029
2586,0.6465,-26.416663,-12.748645,234.378935
2587,0.64675,-15.629348,-52.95591,227.51428
2588,0.647,16.732596,-62.76256,228.494945
2589,0.64725,-12.687353,-54.91724,248.108245
2590,0.6475,-19.552008,-51.975245,264.77955
2591,0.64775,-0.919373,-20.593965,249.08891
2592,0.648,-45.049298,8.825985,261.837555
2593,0.64825,-27.397328,21.57463,272.62487
2594,0.6485,-47.010628,26.477955,283.412185
2595,0.64875,-44.068633,21.57463,245.16625
2596,0.649,-30.339323,19.6133,276.54753
2597,0.64925,-15.629348,-1.9613300000000002,234.378935
2598,0.6495,-13.668018,-40.207265,252.030905
2599,0.64975,-21.513338,-44.129925,230.456275
2600,0.65,7.906611,-49.03325,227.51428
2601,0.65025,-14.648683,-32.361945,215.7463
2602,0.6505,-18.571343,-24.516625,222.610955
2603,0.65075,-27.397328,19.6133,205.93965
2604,0.651,-38.184643,30.400615,199.074995
2605,0.65125,-19.552008,35.30394,204.958985
2606,0.6515,-42.107303,42.168595,187.307015
2607,0.65175,-16.610013,22.555295,168.67438
2608,0.652,25.558581,17.65197,150.041745
2609,0.65225,-13.668018,16.671305,127.48645
2610,0.6525,-11.706688,-19.6133,122.583125
2611,0.65275,8.887276,0.980665,101.98916
2612,0.653,-17.590678,0.0,97.085835
2613,0.65325,-9.745358,3.92266,72.56921
2614,0.6535,-16.610013,15.69064,70.60788
2615,0.65375,-8.764693,31.38128,32.361945
2616,0.654,-1.900038,27.45862,33.34261
2617,0.65425,8.887276,22.555295,38.245935
2618,0.6545,-3.8613679999999997,29.41995,-17.65197
2619,0.65475,-35.242648,15.69064,-32.361945
2620,0.655,-2.880703,-13.72931,-58.8399
2621,0.65525,-0.919373,-19.6133,-56.87857
2622,0.6555,3.003286,-25.49729,-88.25985
2623,0.65575,24.577916,-13.72931,-106.892485
2624,0.656,23.597251,12.748645,-100.02783
2625,0.65625,4.9646159999999995,24.516625,-102.969825
2626,0.6565,6.925946,34.323275,-105.91182
2627,0.65675,6.925946,43.14926,-111.79581
2628,0.657,-8.764693,13.72931,-158.86773
2629,0.65725,25.558581,-14.709975,-131.40911
2630,0.6575,9.867941,-21.57463,-165.732385
2631,0.65775,72.630501,-49.03325,-215.7463
2632,0.658,37.326561,-38.245935,-159.848395
2633,0.65825,43.210551,-14.709975,-222.610955
2634,0.6585,48.113876,-24.516625,-185.345685
2635,0.65875,-2.880703,1.9613300000000002,-202.01699
2636,0.659,9.867941,27.45862,-219.66896
2637,0.65925,-18.571343,11.76798,-239.28226
2638,0.6595,39.287891,30.400615,-247.12758
2639,0.65975,-19.552008,59.820565,-269.682875
2640,0.66,37.326561,41.18793,-226.533615
2641,0.66025,64.785181,53.936575,-269.682875
2642,0.6605,-7.784028,50.99458,-247.12758
2643,0.66075,65.765846,-10.787315,-221.63029
2644,0.661,36.345896,-4.903325,-316.754795
2645,0.66125,-9.745358,-59.820565,-232.417605
2646,0.6615,39.287891,-57.859235,-336.368095
2647,0.66175,37.326561,-79.433865,-256.93423
2648,0.662,27.519911,-18.632635,-302.04482
2649,0.66225,40.268556,-12.748645,-224.572285
2650,0.6625,45.171881,58.8399,-221.63029
2651,0.66275,20.655256,36.284605,-229.47561
2652,0.663,0.061291,29.41995,-144.157755
2653,0.66325,47.133211,-22.555295,-217.70763
2654,0.6635,-18.571343,-30.400615,-195.152335
2655,0.66375,13.790601,-50.99458,-190.24901
2656,0.664,57.920526,-32.361945,-160.82906
2657,0.66425,3.9839510000000002,-3.92266,-163.771055
2658,0.6645,12.809936,37.26527,-86.29852
2659,0.66475,53.017201,72.56921,-97.085835
2660,0.665,-45.049298,31.38128,-60.80123
2661,0.66525,-23.474668,28.439285,-26.477955
2662,0.6655,3.003286,9.80665,-113.75714
2663,0.66575,-57.797943,-34.323275,-54.91724
2664,0.666,14.771266,-3.92266,-82.37586
2665,0.66625,22.616586,-75.511205,-29.41995
2666,0.6665,26.539246,-10.787315,-28.439285
2667,0.66675,54.978531,-27.45862,-5.88399
2668,0.667,-8.764693,8.825985,39.2266
2669,0.66725,12.809936,-36.284605,1.9613300000000002
2670,0.6675,-60.739938,14.709975,38.245935
2671,0.66775,-31.319988,18.632635,12.748645
2672,0.668,-50.933288,10.787315,20.593965
2673,0.66825,-24.455333,27.45862,87.279185
2674,0.6685,-14.648683,37.26527,48.052585
2675,0.66875,31.442571,17.65197,126.505785
2676,0.669,-8.764693,12.748645,108.853815
2677,0.66925,26.539246,-48.052585,159.848395
2678,0.6695,-40.145973,-27.45862,135.33177
2679,0.66975,-42.107303,-50.99458,120.621795
2680,0.67,-85.256563,3.92266,189.268345
2681,0.67025,-22.494003,-0.980665,107.87315
2682,0.6705,-24.455333,17.65197,274.5862
2683,0.67075,-28.377993,35.30394,181.423025
2684,0.671,33.403901,-29.41995,329.50344
2685,0.67125,-14.648683,-3.92266,226.533615
2686,0.6715,-41.126638,-49.03325,234.378935
2687,0.67175,-8.764693,-24.516625,322.638785
2688,0.672,-4.842033,-14.709975,167.693715
2689,0.67225,-103.889198,40.207265,358.92339
2690,0.6725,45.171881,13.72931,254.9729
2691,0.67275,-64.662598,47.07192,292.23817
2692,0.673,-21.513338,12.748645,338.329425
