"time","device_id","Transversal","Longitudinal","Vertical","Hit"
2022-09-23 11:44:44.565,nrf-350916066834204,2.64,2.33,2.51,SAFE
2022-09-23 11:44:44.565,nrf-350916066834204,2.38,2.54,2.75,SAFE
2022-09-23 11:44:44.565,nrf-350916066834204,2.31,2.32,2.78,SAFE
2022-09-23 11:44:44.565,nrf-350916066834204,2.39,2.38,2.71,SAFE
2022-09-23 11:44:44.565,nrf-350916066834204,2.43,2.24,2.66,SAFE
2022-09-23 11:19:45.676,nrf-350916066834204,1.02,0.580,9.28,SAFE
2022-09-23 11:19:45.676,nrf-350916066834204,1.01,0.564,9.40,SAFE
2022-09-23 11:19:45.676,nrf-350916066834204,0.973,0.631,9.34,SAFE
2022-09-23 11:19:45.676,nrf-350916066834204,0.876,0.464,9.47,SAFE
2022-09-23 11:19:45.676,nrf-350916066834204,0.913,0.465,9.38,SAFE
2022-09-22 15:04:06.982,nrf-350916066834204,5.91,9.27,18.6,SAFE
2022-09-22 15:04:06.982,nrf-350916066834204,6.00,8.95,18.2,SAFE
2022-09-22 15:04:06.982,nrf-350916066834204,6.44,9.40,24.0,SAFE
2022-09-22 15:04:06.982,nrf-350916066834204,3.60,3.54,7.81,SAFE
2022-09-22 15:04:06.982,nrf-350916066834204,2.70,2.45,2.66,SAFE
2022-09-22 12:26:39.310,nrf-350916066834204,48.6,15.9,43.0,SAFE
2022-09-22 12:26:39.310,nrf-350916066834204,36.4,16.2,44.9,SAFE
2022-09-22 12:26:39.310,nrf-350916066834204,6.65,2.19,12.2,SAFE
2022-09-22 12:26:39.310,nrf-350916066834204,5.00,1.88,10.0,SAFE
2022-09-22 12:26:39.310,nrf-350916066834204,2.17,0.699,9.00,SAFE
2022-09-19 10:23:32.956,nrf-350916066834204,2.60,2.23,3.59,SAFE
2022-09-19 10:23:32.956,nrf-350916066834204,2.67,2.07,2.54,SAFE
2022-09-19 10:23:32.956,nrf-350916066834204,2.64,2.16,2.49,SAFE
2022-09-19 10:23:32.956,nrf-350916066834204,2.56,2.19,2.50,SAFE
2022-09-19 10:23:32.956,nrf-350916066834204,2.59,2.30,2.59,SAFE
2022-09-19 10:00:13.048,nrf-350916066834204,3.61,1.68,9.97,SAFE
2022-09-19 10:00:13.048,nrf-350916066834204,2.11,0.657,9.19,SAFE
2022-09-19 10:00:13.048,nrf-350916066834204,2.25,0.859,9.28,SAFE
2022-09-19 10:00:13.048,nrf-350916066834204,2.66,0.740,9.57,SAFE
2022-09-19 10:00:13.048,nrf-350916066834204,1.19,0.588,9.37,SAFE
2022-09-19 09:32:33.468,nrf-350916066834204,6.10,7.80,16.8,SAFE
2022-09-19 09:32:33.468,nrf-350916066834204,6.37,9.89,19.8,SAFE
2022-09-19 09:32:33.468,nrf-350916066834204,5.66,7.78,17.5,SAFE
2022-09-19 09:32:33.468,nrf-350916066834204,2.57,2.29,2.59,SAFE
2022-09-19 09:32:33.468,nrf-350916066834204,2.36,2.34,2.50,SAFE
2022-09-19 09:10:55.372,nrf-350916066834204,45.1,19.9,42.6,SAFE
2022-09-19 09:10:55.372,nrf-350916066834204,39.4,25.3,38.3,SAFE
2022-09-19 09:10:55.372,nrf-350916066834204,39.9,25.3,29.5,SAFE
2022-09-19 09:10:55.372,nrf-350916066834204,33.8,19.7,30.3,SAFE
2022-09-19 09:10:55.372,nrf-350916066834204,34.0,24.2,40.0,SAFE
2022-09-19 08:49:27.392,nrf-350916066834204,3.65,3.91,5.74,SAFE
2022-09-19 08:49:27.392,nrf-350916066834204,2.65,2.49,2.64,SAFE
2022-09-19 08:49:27.392,nrf-350916066834204,2.42,2.38,2.57,SAFE
