"time","device_id","Transversal","Longitudinal","Vertical","Hit"
2022-09-19 16:05:22.685,nrf-351358817716894,4.85,9.44,28.7,SAFE
2022-09-19 16:05:22.685,nrf-351358817716894,4.91,9.34,30.5,SAFE
2022-09-19 16:05:22.685,nrf-351358817716894,4.86,8.32,30.6,SAFE
2022-09-19 16:05:22.685,nrf-351358817716894,5.15,10.9,29.5,SAFE
2022-09-19 16:05:22.685,nrf-351358817716894,4.63,8.56,30.8,SAFE
2022-09-19 15:33:36.393,nrf-351358817716894,15.6,6.37,29.3,SAFE
2022-09-19 15:33:36.393,nrf-351358817716894,14.4,5.80,26.3,SAFE
2022-09-19 15:33:36.393,nrf-351358817716894,0.976,0.816,10.2,SAFE
2022-09-19 15:33:36.393,nrf-351358817716894,0.362,0.632,9.36,SAFE
2022-09-19 15:33:36.393,nrf-351358817716894,0.325,0.622,9.27,SAFE
2022-09-19 15:12:42.006,nrf-351358817716894,5.97,8.13,38.1,SAFE
2022-09-19 15:12:42.006,nrf-351358817716894,5.07,8.03,33.0,SAFE
2022-09-19 15:12:42.006,nrf-351358817716894,5.29,6.89,29.6,SAFE
2022-09-19 15:12:42.006,nrf-351358817716894,4.30,7.72,19.5,SAFE
2022-09-19 15:12:42.006,nrf-351358817716894,2.71,1.80,2.45,SAFE
2022-09-19 14:04:56.645,nrf-351358817716894,12.9,7.62,27.1,SAFE
2022-09-19 14:04:56.645,nrf-351358817716894,0.370,0.749,9.46,SAFE
2022-09-19 14:04:56.645,nrf-351358817716894,0.317,0.820,9.41,SAFE
2022-09-19 14:04:56.645,nrf-351358817716894,0.302,0.803,9.47,SAFE
2022-09-19 14:04:56.645,nrf-351358817716894,0.295,0.716,9.34,SAFE
2022-09-19 13:39:00.981,nrf-351358817716894,4.85,9.74,29.1,SAFE
2022-09-19 13:39:00.981,nrf-351358817716894,4.24,8.56,29.0,SAFE
2022-09-19 13:39:00.981,nrf-351358817716894,3.00,2.16,4.16,SAFE
2022-09-19 13:39:00.981,nrf-351358817716894,2.83,2.01,1.99,SAFE
2022-09-19 13:39:00.981,nrf-351358817716894,2.68,1.90,2.16,SAFE
2022-09-19 13:22:40.409,nrf-351358817716894,20.3,7.94,27.3,SAFE
2022-09-19 13:22:40.409,nrf-351358817716894,21.6,9.04,39.1,SAFE
2022-09-19 13:22:40.409,nrf-351358817716894,25.8,9.80,32.8,SAFE
2022-09-19 13:22:40.409,nrf-351358817716894,22.1,7.53,26.4,SAFE
2022-09-19 13:22:40.409,nrf-351358817716894,0.415,0.817,9.76,SAFE
2022-09-19 13:01:19.432,nrf-351358817716894,4.02,5.85,16.0,SAFE
2022-09-19 13:01:19.432,nrf-351358817716894,3.59,7.95,15.7,SAFE
2022-09-19 13:01:19.432,nrf-351358817716894,3.52,7.16,13.6,SAFE
2022-09-19 13:01:19.432,nrf-351358817716894,3.51,4.97,9.92,SAFE
2022-09-19 13:01:19.432,nrf-351358817716894,2.96,2.04,3.21,SAFE
2022-09-19 09:31:38.753,nrf-351358817716894,3.42,3.70,23.2,SAFE
2022-09-19 09:31:38.753,nrf-351358817716894,0.317,0.698,9.56,SAFE
2022-09-19 09:31:38.753,nrf-351358817716894,0.253,0.656,9.46,SAFE
2022-09-19 09:31:38.753,nrf-351358817716894,0.329,0.607,9.45,SAFE
2022-09-19 09:31:38.753,nrf-351358817716894,0.294,0.530,9.55,SAFE
2022-09-18 20:42:06.573,nrf-351358817716894,5.42,7.52,31.7,SAFE
2022-09-18 20:42:06.573,nrf-351358817716894,5.44,6.28,31.5,SAFE
2022-09-18 20:42:06.573,nrf-351358817716894,4.07,4.54,26.0,SAFE
2022-09-18 20:42:06.573,nrf-351358817716894,2.69,1.87,2.27,SAFE
2022-09-18 20:42:06.573,nrf-351358817716894,2.62,1.82,2.10,SAFE
2022-09-18 18:02:44.354,nrf-351358817716894,15.9,9.58,22.7,SAFE
2022-09-18 18:02:44.354,nrf-351358817716894,0.621,0.703,9.60,SAFE
2022-09-18 18:02:44.354,nrf-351358817716894,0.263,0.611,9.46,SAFE
2022-09-18 18:02:44.354,nrf-351358817716894,0.304,0.652,9.43,SAFE
2022-09-18 18:02:44.354,nrf-351358817716894,0.324,0.661,9.42,SAFE
2022-09-18 17:31:32.941,nrf-351358817716894,4.29,7.32,18.5,SAFE
2022-09-18 17:31:32.941,nrf-351358817716894,4.14,7.19,19.4,SAFE
2022-09-18 17:31:32.941,nrf-351358817716894,3.51,5.65,17.4,SAFE
2022-09-18 17:31:32.941,nrf-351358817716894,2.88,1.89,2.25,SAFE
2022-09-18 17:31:32.941,nrf-351358817716894,2.85,1.97,2.35,SAFE
2022-09-18 13:04:58.315,nrf-351358817716894,10.8,6.59,41.4,SAFE
2022-09-18 13:04:58.315,nrf-351358817716894,13.1,4.22,29.5,SAFE
2022-09-18 13:04:58.315,nrf-351358817716894,13.4,4.83,37.0,SAFE
2022-09-18 13:04:58.315,nrf-351358817716894,15.9,5.61,34.8,SAFE
2022-09-18 13:04:58.315,nrf-351358817716894,1.73,1.22,9.67,SAFE
2022-09-18 12:01:28.190,nrf-351358817716894,4.13,4.73,26.2,SAFE
2022-09-18 12:01:28.190,nrf-351358817716894,3.52,4.50,16.7,SAFE
